id;Name;TECNOLOGIA;RAPIDEZ;ALTITUDE;TEMPO;rxlevel_4G;x_;y_
3722;-118 4G;4G;18 km/h;957m;2024.05.28_18.47.22;-118;-44.25212165;-21.14866362
3723;-102 4G;4G;18 km/h;957m;2024.05.28_18.47.23;-102;-44.25212165;-21.14866362
3724;-102 4G;4G;14 km/h;956m;2024.05.28_18.47.25;-102;-44.25217996;-21.14876914
3725;-105 4G;4G;11 km/h;953m;2024.05.28_18.47.28;-105;-44.25221607;-21.14887726
3726;-104 4G;4G;12 km/h;952m;2024.05.28_18.47.33;-104;-44.25222525;-21.14898785
3727;-105 4G;4G;20 km/h;951m;2024.05.28_18.47.36;-105;-44.25211222;-21.1490355
3728;-105 4G;4G;28 km/h;951m;2024.05.28_18.47.38;-105;-44.25196563;-21.14903243
3729;-105 4G;4G;33 km/h;951m;2024.05.28_18.47.40;-105;-44.25179358;-21.14903762
3730;-108 4G;4G;36 km/h;951m;2024.05.28_18.47.41;-108;-44.2516953;-21.1490455
3731;-108 4G;4G;37 km/h;950m;2024.05.28_18.47.42;-108;-44.25159594;-21.14905994
3732;-108 4G;4G;38 km/h;950m;2024.05.28_18.47.43;-108;-44.2514943;-21.14907812
3733;-111 4G;4G;38 km/h;950m;2024.05.28_18.47.44;-111;-44.25139261;-21.14909905
3734;-111 4G;4G;39 km/h;950m;2024.05.28_18.47.45;-111;-44.25129069;-21.14912155
3735;-119 4G;4G;39 km/h;949m;2024.05.28_18.47.46;-119;-44.25118767;-21.14914564
3736;-119 4G;4G;40 km/h;949m;2024.05.28_18.47.47;-119;-44.25108266;-21.14916971
3737;-118 4G;4G;40 km/h;949m;2024.05.28_18.47.47;-118;-44.25108266;-21.14916971
3738;-118 4G;4G;40 km/h;948m;2024.05.28_18.47.48;-118;-44.25097693;-21.14919422
3739;-118 4G;4G;39 km/h;948m;2024.05.28_18.47.49;-118;-44.25087249;-21.14921807
3740;-118 4G;4G;36 km/h;948m;2024.05.28_18.47.50;-118;-44.25077749;-21.14924009
3741;-118 4G;4G;16 km/h;947m;2024.05.28_18.47.52;-118;-44.25066266;-21.14926874
3742;-110 4G;4G;18 km/h;947m;2024.05.28_18.47.56;-110;-44.25052757;-21.14930413
3743;-113 4G;4G;25 km/h;946m;2024.05.28_18.47.58;-113;-44.25039931;-21.14933502
3744;-113 4G;4G;32 km/h;946m;2024.05.28_18.48.00;-113;-44.25024043;-21.14937248
3745;-115 4G;4G;37 km/h;946m;2024.05.28_18.48.01;-115;-44.25014377;-21.14939533
3746;-115 4G;4G;41 km/h;945m;2024.05.28_18.48.02;-115;-44.25003705;-21.1494207
3747;-116 4G;4G;42 km/h;945m;2024.05.28_18.48.03;-116;-44.24992791;-21.1494458
3748;-116 4G;4G;44 km/h;945m;2024.05.28_18.48.04;-116;-44.24981248;-21.14947184
3749;-107 4G;4G;47 km/h;944m;2024.05.28_18.48.05;-107;-44.24968897;-21.14949869
3750;-107 4G;4G;49 km/h;944m;2024.05.28_18.48.06;-107;-44.24955883;-21.149525
3751;-107 4G;4G;52 km/h;944m;2024.05.28_18.48.07;-107;-44.24942047;-21.14954918
3752;-119 4G;4G;52 km/h;944m;2024.05.28_18.48.08;-119;-44.24928004;-21.14957354
3753;-119 4G;4G;52 km/h;944m;2024.05.28_18.48.09;-119;-44.24913858;-21.14959388
3754;-117 4G;4G;53 km/h;943m;2024.05.28_18.48.10;-117;-44.24899526;-21.1496099
3755;-117 4G;4G;52 km/h;943m;2024.05.28_18.48.11;-117;-44.24885491;-21.14962382
3756;-117 4G;4G;51 km/h;942m;2024.05.28_18.48.12;-117;-44.24871521;-21.1496353
3757;-122 4G;4G;47 km/h;942m;2024.05.28_18.48.13;-122;-44.24858698;-21.1496413
3758;-122 4G;4G;39 km/h;942m;2024.05.28_18.48.14;-122;-44.2484809;-21.14964482
3759;-123 4G;4G;22 km/h;941m;2024.05.28_18.48.16;-123;-44.24833849;-21.14965093
3760;-114 4G;4G;4 km/h;941m;2024.05.28_18.48.20;-114;-44.2482369;-21.14965505
3761;-111 4G;4G;5 km/h;940m;2024.05.28_18.48.28;-111;-44.24814369;-21.1496803
3762;-118 4G;4G;15 km/h;939m;2024.05.28_18.48.32;-118;-44.24802181;-21.14967595
3763;-118 4G;4G;28 km/h;939m;2024.05.28_18.48.34;-118;-44.24788949;-21.14966286
3764;-117 4G;4G;37 km/h;938m;2024.05.28_18.48.36;-117;-44.24769631;-21.14964022
3765;-118 4G;4G;41 km/h;938m;2024.05.28_18.48.37;-118;-44.24758531;-21.14963143
3766;-118 4G;4G;46 km/h;938m;2024.05.28_18.48.38;-118;-44.24746077;-21.14962461
3767;-117 4G;4G;50 km/h;938m;2024.05.28_18.48.39;-117;-44.24732681;-21.14961783
3768;-117 4G;4G;51 km/h;937m;2024.05.28_18.48.40;-117;-44.24718861;-21.14961211
3769;-117 4G;4G;56 km/h;937m;2024.05.28_18.48.41;-117;-44.24704469;-21.14960597
3770;-113 4G;4G;56 km/h;937m;2024.05.28_18.48.41;-113;-44.24704469;-21.14960597
3771;-113 4G;4G;57 km/h;937m;2024.05.28_18.48.42;-113;-44.24689131;-21.14959951
3772;-113 4G;4G;58 km/h;936m;2024.05.28_18.48.43;-113;-44.24673273;-21.14959258
3773;-113 4G;4G;59 km/h;936m;2024.05.28_18.48.44;-113;-44.24657362;-21.1495864
3774;-118 4G;4G;59 km/h;936m;2024.05.28_18.48.44;-118;-44.24657362;-21.1495864
3775;-118 4G;4G;59 km/h;936m;2024.05.28_18.48.45;-118;-44.24641321;-21.1495791
3776;-118 4G;4G;59 km/h;936m;2024.05.28_18.48.46;-118;-44.24625326;-21.14957152
3777;-118 4G;4G;59 km/h;935m;2024.05.28_18.48.47;-118;-44.24609484;-21.14956452
3778;-119 4G;4G;59 km/h;935m;2024.05.28_18.48.47;-119;-44.24609484;-21.14956452
3779;-119 4G;4G;59 km/h;935m;2024.05.28_18.48.48;-119;-44.24593658;-21.14955834
3780;-119 4G;4G;58 km/h;934m;2024.05.28_18.48.49;-119;-44.24578032;-21.14955264
3781;-124 4G;4G;58 km/h;934m;2024.05.28_18.48.49;-124;-44.24578032;-21.14955264
3782;-124 4G;4G;58 km/h;934m;2024.05.28_18.48.50;-124;-44.24562479;-21.14954669
3783;-124 4G;4G;57 km/h;934m;2024.05.28_18.48.51;-124;-44.24547051;-21.14954024
3784;-124 4G;4G;57 km/h;933m;2024.05.28_18.48.52;-124;-44.24531708;-21.14953402
3785;-121 4G;4G;57 km/h;933m;2024.05.28_18.48.53;-121;-44.24516322;-21.14952702
3786;-121 4G;4G;58 km/h;933m;2024.05.28_18.48.54;-121;-44.24500713;-21.14952038
3787;-121 4G;4G;57 km/h;933m;2024.05.28_18.48.55;-121;-44.24485386;-21.14951312
3788;-115 4G;4G;54 km/h;932m;2024.05.28_18.48.56;-115;-44.24470942;-21.14950646
3789;-115 4G;4G;51 km/h;932m;2024.05.28_18.48.57;-115;-44.24457127;-21.14950172
3790;-115 4G;4G;49 km/h;932m;2024.05.28_18.48.58;-115;-44.24443696;-21.14949856
3791;-118 4G;4G;48 km/h;932m;2024.05.28_18.48.59;-118;-44.24430565;-21.14949588
3792;-118 4G;4G;48 km/h;931m;2024.05.28_18.49.00;-118;-44.24417615;-21.14949135
3793;-118 4G;4G;48 km/h;931m;2024.05.28_18.49.01;-118;-44.24404514;-21.14948491
3794;-119 4G;4G;49 km/h;931m;2024.05.28_18.49.02;-119;-44.24391227;-21.14947712
3795;-119 4G;4G;50 km/h;931m;2024.05.28_18.49.03;-119;-44.24377813;-21.14947079
3796;-119 4G;4G;47 km/h;930m;2024.05.28_18.49.04;-119;-44.24365039;-21.14946547
3797;-119 4G;4G;42 km/h;930m;2024.05.28_18.49.05;-119;-44.24353605;-21.14946038
3798;-119 4G;4G;36 km/h;930m;2024.05.28_18.49.06;-119;-44.24343803;-21.14945603
3799;-119 4G;4G;17 km/h;929m;2024.05.28_18.49.08;-119;-44.24331668;-21.14945249
3800;-117 4G;4G;19 km/h;929m;2024.05.28_18.49.11;-117;-44.24320089;-21.14944781
3801;-115 4G;4G;32 km/h;928m;2024.05.28_18.49.13;-115;-44.24304244;-21.14943957
3802;-114 4G;4G;38 km/h;928m;2024.05.28_18.49.15;-114;-44.24285051;-21.1494297
3803;-114 4G;4G;43 km/h;928m;2024.05.28_18.49.16;-114;-44.24273125;-21.14942315
3804;-116 4G;4G;46 km/h;927m;2024.05.28_18.49.17;-116;-44.24260628;-21.14941817
3805;-116 4G;4G;48 km/h;927m;2024.05.28_18.49.18;-116;-44.24247763;-21.14941283
3806;-117 4G;4G;49 km/h;926m;2024.05.28_18.49.19;-117;-44.24234467;-21.14940818
3807;-117 4G;4G;50 km/h;926m;2024.05.28_18.49.20;-117;-44.24220892;-21.14940355
3808;-117 4G;4G;53 km/h;925m;2024.05.28_18.49.21;-117;-44.24206586;-21.14939704
3809;-118 4G;4G;54 km/h;924m;2024.05.28_18.49.22;-118;-44.24191808;-21.14939117
3810;-118 4G;4G;55 km/h;924m;2024.05.28_18.49.23;-118;-44.24176897;-21.14938606
3811;-118 4G;4G;55 km/h;923m;2024.05.28_18.49.24;-118;-44.24162075;-21.1493801
3812;-120 4G;4G;55 km/h;922m;2024.05.28_18.49.25;-120;-44.24147414;-21.14937373
3813;-120 4G;4G;54 km/h;921m;2024.05.28_18.49.26;-120;-44.24132891;-21.14936835
3814;-116 4G;4G;55 km/h;922m;2024.05.28_18.49.27;-116;-44.24118257;-21.14936305
3815;-116 4G;4G;53 km/h;921m;2024.05.28_18.49.28;-116;-44.24103983;-21.14935825
3816;-116 4G;4G;54 km/h;920m;2024.05.28_18.49.29;-116;-44.24089464;-21.1493522
3817;-108 4G;4G;54 km/h;919m;2024.05.28_18.49.30;-108;-44.24074854;-21.14934535
3818;-108 4G;4G;53 km/h;919m;2024.05.28_18.49.31;-108;-44.2406039;-21.14933844
3819;-108 4G;4G;53 km/h;918m;2024.05.28_18.49.32;-108;-44.24046118;-21.14933291
3820;-110 4G;4G;52 km/h;918m;2024.05.28_18.49.33;-110;-44.24032147;-21.14932876
3821;-110 4G;4G;50 km/h;918m;2024.05.28_18.49.34;-110;-44.2401855;-21.14932538
3822;-112 4G;4G;48 km/h;918m;2024.05.28_18.49.35;-112;-44.24005456;-21.14932149
3823;-112 4G;4G;48 km/h;917m;2024.05.28_18.49.36;-112;-44.23992601;-21.14931637
3824;-112 4G;4G;49 km/h;918m;2024.05.28_18.49.37;-112;-44.23979396;-21.14931019
3825;-111 4G;4G;49 km/h;918m;2024.05.28_18.49.38;-111;-44.23966211;-21.14930152
3826;-111 4G;4G;50 km/h;918m;2024.05.28_18.49.39;-111;-44.239528;-21.1492839
3827;-115 4G;4G;52 km/h;918m;2024.05.28_18.49.40;-115;-44.23939127;-21.14925146
3828;-115 4G;4G;52 km/h;918m;2024.05.28_18.49.41;-115;-44.239256;-21.14921906
3829;-115 4G;4G;52 km/h;918m;2024.05.28_18.49.42;-115;-44.23913127;-21.14915809
3830;-110 4G;4G;50 km/h;918m;2024.05.28_18.49.43;-110;-44.23901686;-21.14909028
3831;-110 4G;4G;50 km/h;917m;2024.05.28_18.49.44;-110;-44.23890896;-21.14901445
3832;-110 4G;4G;52 km/h;917m;2024.05.28_18.49.45;-110;-44.23880069;-21.14892815
3833;-108 4G;4G;54 km/h;917m;2024.05.28_18.49.46;-108;-44.23869496;-21.14883662
3834;-108 4G;4G;53 km/h;917m;2024.05.28_18.49.47;-108;-44.23859121;-21.14874679
3835;-112 4G;4G;46 km/h;917m;2024.05.28_18.49.48;-112;-44.23849979;-21.14866924
3836;-112 4G;4G;36 km/h;917m;2024.05.28_18.49.49;-112;-44.23842715;-21.14860882
3837;-113 4G;4G;14 km/h;917m;2024.05.28_18.49.51;-113;-44.2383446;-21.14853974
3838;-111 4G;4G;25 km/h;916m;2024.05.28_18.49.54;-111;-44.23823325;-21.14844008
3839;-110 4G;4G;32 km/h;917m;2024.05.28_18.49.56;-110;-44.23810647;-21.14833058
3840;-104 4G;4G;35 km/h;917m;2024.05.28_18.49.57;-104;-44.23803667;-21.14826781
3841;-104 4G;4G;39 km/h;917m;2024.05.28_18.49.58;-104;-44.23795859;-21.14820083
3842;-104 4G;4G;43 km/h;917m;2024.05.28_18.49.59;-104;-44.23787344;-21.1481276
3843;-105 4G;4G;46 km/h;918m;2024.05.28_18.50.00;-105;-44.23778112;-21.14804699
3844;-105 4G;4G;50 km/h;918m;2024.05.28_18.50.01;-105;-44.23768525;-21.14796399
3845;-105 4G;4G;53 km/h;918m;2024.05.28_18.50.02;-105;-44.23758082;-21.14787479
3846;-107 4G;4G;52 km/h;919m;2024.05.28_18.50.03;-107;-44.23747719;-21.14778505
3847;-107 4G;4G;53 km/h;919m;2024.05.28_18.50.04;-107;-44.23737202;-21.14769385
3848;-108 4G;4G;54 km/h;920m;2024.05.28_18.50.05;-108;-44.2372659;-21.14760103
3849;-108 4G;4G;55 km/h;921m;2024.05.28_18.50.06;-108;-44.23715723;-21.14750491
3850;-108 4G;4G;57 km/h;921m;2024.05.28_18.50.07;-108;-44.23704647;-21.14740677
3851;-107 4G;4G;58 km/h;922m;2024.05.28_18.50.08;-107;-44.23693175;-21.14730617
3852;-107 4G;4G;56 km/h;923m;2024.05.28_18.50.09;-107;-44.23681966;-21.14720844
3853;-104 4G;4G;56 km/h;923m;2024.05.28_18.50.10;-104;-44.23670732;-21.1471117
3854;-104 4G;4G;57 km/h;924m;2024.05.28_18.50.11;-104;-44.23659238;-21.14701332
3855;-104 4G;4G;58 km/h;924m;2024.05.28_18.50.12;-104;-44.23647692;-21.14691398
3856;-100 4G;4G;59 km/h;925m;2024.05.28_18.50.13;-100;-44.23636003;-21.1468134
3857;-100 4G;4G;59 km/h;926m;2024.05.28_18.50.14;-100;-44.23624194;-21.14671218
3858;-100 4G;4G;58 km/h;926m;2024.05.28_18.50.15;-100;-44.23612513;-21.14661325
3859;-105 4G;4G;56 km/h;927m;2024.05.28_18.50.16;-105;-44.23601226;-21.1465176
3860;-105 4G;4G;54 km/h;927m;2024.05.28_18.50.17;-105;-44.23590568;-21.14642498
3861;-105 4G;4G;52 km/h;927m;2024.05.28_18.50.18;-105;-44.23580274;-21.1463357
3862;-102 4G;4G;51 km/h;928m;2024.05.28_18.50.19;-102;-44.235701;-21.14624963
3863;-102 4G;4G;50 km/h;928m;2024.05.28_18.50.20;-102;-44.23559899;-21.14616532
3864;-102 4G;4G;48 km/h;928m;2024.05.28_18.50.21;-102;-44.23549923;-21.14608862
3865;-102 4G;4G;45 km/h;928m;2024.05.28_18.50.22;-102;-44.2354004;-21.14602149
3866;-102 4G;4G;43 km/h;928m;2024.05.28_18.50.23;-102;-44.23530259;-21.14596382
3867;-102 4G;4G;39 km/h;928m;2024.05.28_18.50.24;-102;-44.23520717;-21.14590812
3868;-104 4G;4G;37 km/h;928m;2024.05.28_18.50.25;-104;-44.23511419;-21.1458691
3869;-104 4G;4G;34 km/h;928m;2024.05.28_18.50.26;-104;-44.23502457;-21.14583155
3870;-108 4G;4G;32 km/h;927m;2024.05.28_18.50.28;-108;-44.23485358;-21.14578894
3871;-109 4G;4G;32 km/h;926m;2024.05.28_18.50.30;-109;-44.23467812;-21.14576194
3872;-103 4G;4G;32 km/h;925m;2024.05.28_18.50.32;-103;-44.23450633;-21.14575943
3873;-101 4G;4G;33 km/h;924m;2024.05.28_18.50.34;-101;-44.23433196;-21.14578039
3874;-101 4G;4G;35 km/h;923m;2024.05.28_18.50.36;-101;-44.23415121;-21.14582752
3875;-99 4G;4G;37 km/h;922m;2024.05.28_18.50.37;-99;-44.23405824;-21.14586072
3876;-99 4G;4G;40 km/h;921m;2024.05.28_18.50.38;-99;-44.23395861;-21.14589714
3877;-102 4G;4G;42 km/h;920m;2024.05.28_18.50.39;-102;-44.23385359;-21.14593661
3878;-102 4G;4G;43 km/h;919m;2024.05.28_18.50.40;-102;-44.23374793;-21.14597885
3879;-102 4G;4G;39 km/h;919m;2024.05.28_18.50.41;-102;-44.2336459;-21.14601937
3880;-101 4G;4G;36 km/h;919m;2024.05.28_18.50.42;-101;-44.2335569;-21.14605516
3881;-101 4G;4G;35 km/h;917m;2024.05.28_18.50.44;-101;-44.23338206;-21.14612295
3882;-99 4G;4G;36 km/h;917m;2024.05.28_18.50.45;-99;-44.2332895;-21.14615509
3883;-99 4G;4G;39 km/h;916m;2024.05.28_18.50.46;-99;-44.23318952;-21.14618621
3884;-96 4G;4G;41 km/h;915m;2024.05.28_18.50.47;-96;-44.23308356;-21.14621626
3885;-96 4G;4G;41 km/h;915m;2024.05.28_18.50.48;-96;-44.23297729;-21.1462435
3886;-96 4G;4G;41 km/h;914m;2024.05.28_18.50.49;-96;-44.23286973;-21.14626609
3887;-86 4G;4G;40 km/h;914m;2024.05.28_18.50.50;-86;-44.23276238;-21.1462829
3888;-86 4G;4G;39 km/h;913m;2024.05.28_18.50.51;-86;-44.23265611;-21.14629253
3889;-82 4G;4G;37 km/h;912m;2024.05.28_18.50.52;-82;-44.23255344;-21.14629635
3890;-82 4G;4G;36 km/h;911m;2024.05.28_18.50.53;-82;-44.2324563;-21.14629643
3891;-82 4G;4G;36 km/h;911m;2024.05.28_18.50.54;-82;-44.2323583;-21.14629636
3892;-86 4G;4G;37 km/h;910m;2024.05.28_18.50.55;-86;-44.23225823;-21.14629307
3893;-86 4G;4G;38 km/h;910m;2024.05.28_18.50.56;-86;-44.23215677;-21.14628522
3894;-86 4G;4G;38 km/h;909m;2024.05.28_18.50.57;-86;-44.23205393;-21.14627407
3895;-100 4G;4G;38 km/h;908m;2024.05.28_18.50.58;-100;-44.23195215;-21.14625946
3896;-100 4G;4G;36 km/h;908m;2024.05.28_18.50.59;-100;-44.23185409;-21.14624492
3897;-97 4G;4G;36 km/h;907m;2024.05.28_18.51.00;-97;-44.23175692;-21.14623007
3898;-97 4G;4G;36 km/h;907m;2024.05.28_18.51.01;-97;-44.23165985;-21.14621512
3899;-97 4G;4G;36 km/h;907m;2024.05.28_18.51.02;-97;-44.23156424;-21.14619887
3900;-100 4G;4G;35 km/h;906m;2024.05.28_18.51.03;-100;-44.23146914;-21.1461819
3901;-100 4G;4G;35 km/h;906m;2024.05.28_18.51.05;-100;-44.23128431;-21.14614882
3902;-96 4G;4G;35 km/h;905m;2024.05.28_18.51.07;-96;-44.23110005;-21.14611746
3903;-95 4G;4G;37 km/h;905m;2024.05.28_18.51.08;-95;-44.2310016;-21.14609956
3904;-95 4G;4G;36 km/h;905m;2024.05.28_18.51.09;-95;-44.23090503;-21.1460822
3905;-92 4G;4G;30 km/h;905m;2024.05.28_18.51.11;-92;-44.23073915;-21.14605243
3906;-92 4G;4G;28 km/h;905m;2024.05.28_18.51.13;-92;-44.23058931;-21.14602603
3907;-94 4G;4G;25 km/h;906m;2024.05.28_18.51.15;-94;-44.23045227;-21.14600517
3908;-94 4G;4G;24 km/h;906m;2024.05.28_18.51.17;-94;-44.23032356;-21.14598503
3909;-105 4G;4G;26 km/h;906m;2024.05.28_18.51.19;-105;-44.23018858;-21.14596212
3910;-103 4G;4G;27 km/h;906m;2024.05.28_18.51.21;-103;-44.23004575;-21.14593833
3911;-103 4G;4G;27 km/h;906m;2024.05.28_18.51.23;-103;-44.22990056;-21.14591378
3912;-107 4G;4G;27 km/h;907m;2024.05.28_18.51.25;-107;-44.22975381;-21.14588767
3913;-107 4G;4G;22 km/h;907m;2024.05.28_18.51.27;-107;-44.22962294;-21.14586444
3914;-110 4G;4G;10 km/h;908m;2024.05.28_18.51.30;-110;-44.22952375;-21.14584866
3915;-109 4G;4G;12 km/h;908m;2024.05.28_18.51.35;-109;-44.22939918;-21.14582555
3916;-112 4G;4G;14 km/h;909m;2024.05.28_18.51.38;-112;-44.22927687;-21.14580305
3917;-103 4G;4G;16 km/h;909m;2024.05.28_18.51.41;-103;-44.22916512;-21.14578329
3918;-111 4G;4G;12 km/h;909m;2024.05.28_18.51.44;-111;-44.22905282;-21.14576276
3919;-110 4G;4G;14 km/h;910m;2024.05.28_18.51.47;-110;-44.2289371;-21.14574252
3920;-109 4G;4G;14 km/h;910m;2024.05.28_18.51.50;-109;-44.22882238;-21.14572301
3921;-111 4G;4G;13 km/h;911m;2024.05.28_18.51.53;-111;-44.22871589;-21.14570496
3922;-114 4G;4G;16 km/h;911m;2024.05.28_18.51.56;-114;-44.22858914;-21.14568208
3923;-113 4G;4G;16 km/h;911m;2024.05.28_18.51.59;-113;-44.22846694;-21.14566029
3924;-113 4G;4G;23 km/h;912m;2024.05.28_18.52.01;-113;-44.22835216;-21.14564051
3925;-114 4G;4G;28 km/h;913m;2024.05.28_18.52.03;-114;-44.22820451;-21.14561671
3926;-118 4G;4G;26 km/h;913m;2024.05.28_18.52.05;-118;-44.22806209;-21.14559331
3927;-121 4G;4G;26 km/h;914m;2024.05.28_18.52.07;-121;-44.22792462;-21.14557057
3928;-121 4G;4G;28 km/h;914m;2024.05.28_18.52.09;-121;-44.22777756;-21.14554597
3929;-121 4G;4G;30 km/h;915m;2024.05.28_18.52.11;-121;-44.22761935;-21.14551622
3930;-105 4G;4G;33 km/h;916m;2024.05.28_18.52.13;-105;-44.22744784;-21.14548431
3931;-121 4G;4G;35 km/h;917m;2024.05.28_18.52.15;-121;-44.22726307;-21.14544927
3932;-117 4G;4G;30 km/h;918m;2024.05.28_18.52.17;-117;-44.22709579;-21.14541868
3933;-120 4G;4G;24 km/h;918m;2024.05.28_18.52.19;-120;-44.22695282;-21.1453939
3934;-120 4G;4G;19 km/h;919m;2024.05.28_18.52.21;-120;-44.2268419;-21.14537549
3935;-122 4G;4G;14 km/h;919m;2024.05.28_18.52.24;-122;-44.22671695;-21.14535344
3936;-123 4G;4G;17 km/h;920m;2024.05.28_18.52.27;-123;-44.22658433;-21.14533064
3937;-125 4G;4G;18 km/h;920m;2024.05.28_18.52.30;-125;-44.22645593;-21.14530783
3938;-119 4G;4G;18 km/h;920m;2024.05.28_18.52.32;-119;-44.22635642;-21.14529043
3939;-121 4G;4G;12 km/h;921m;2024.05.28_18.52.35;-121;-44.22624761;-21.14527151
3940;-124 4G;4G;15 km/h;921m;2024.05.28_18.52.38;-124;-44.22613687;-21.1452522
3941;-125 4G;4G;15 km/h;921m;2024.05.28_18.52.38;-125;-44.22613687;-21.1452522
3942;-125 4G;4G;15 km/h;921m;2024.05.28_18.52.41;-125;-44.22613687;-21.1452522
3943;-125 4G;4G;17 km/h;922m;2024.05.28_18.52.41;-125;-44.22599947;-21.14522749
3944;-125 4G;4G;17 km/h;922m;2024.05.28_18.52.43;-125;-44.22599947;-21.14522749
3945;-125 4G;4G;14 km/h;923m;2024.05.28_18.52.44;-125;-44.22587556;-21.14520571
3946;-125 4G;4G;14 km/h;923m;2024.05.28_18.52.46;-125;-44.22587556;-21.14520571
3947;-125 4G;4G;23 km/h;923m;2024.05.28_18.52.47;-125;-44.22572443;-21.14518124
3948;-125 4G;4G;23 km/h;923m;2024.05.28_18.52.49;-125;-44.22572443;-21.14518124
3949;-125 4G;4G;34 km/h;924m;2024.05.28_18.52.49;-125;-44.22555926;-21.14515197
3950;-125 4G;4G;37 km/h;925m;2024.05.28_18.52.50;-125;-44.22546075;-21.14513457
3951;-125 4G;4G;37 km/h;925m;2024.05.28_18.52.51;-125;-44.22536229;-21.14511753
3952;-125 4G;4G;37 km/h;925m;2024.05.28_18.52.52;-125;-44.22536229;-21.14511753
3953;-125 4G;4G;40 km/h;925m;2024.05.28_18.52.52;-125;-44.22526107;-21.14509958
3954;-125 4G;4G;42 km/h;926m;2024.05.28_18.52.53;-125;-44.2251505;-21.14507983
3955;-125 4G;4G;42 km/h;926m;2024.05.28_18.52.54;-125;-44.22503717;-21.14505982
3956;-125 4G;4G;41 km/h;927m;2024.05.28_18.52.55;-125;-44.22492783;-21.14504162
3957;-125 4G;4G;39 km/h;927m;2024.05.28_18.52.56;-125;-44.2248231;-21.14502401
3958;-125 4G;4G;39 km/h;928m;2024.05.28_18.52.57;-125;-44.22471951;-21.14500674
3959;-125 4G;4G;39 km/h;928m;2024.05.28_18.52.58;-125;-44.22461704;-21.14498967
3960;-125 4G;4G;39 km/h;928m;2024.05.28_18.52.58;-125;-44.22461704;-21.14498967
3961;-125 4G;4G;39 km/h;929m;2024.05.28_18.52.59;-125;-44.22451064;-21.14497097
3962;-125 4G;4G;39 km/h;929m;2024.05.28_18.53.00;-125;-44.22440586;-21.144952
3963;-125 4G;4G;39 km/h;929m;2024.05.28_18.53.01;-125;-44.2243039;-21.14493358
3964;-125 4G;4G;38 km/h;930m;2024.05.28_18.53.02;-125;-44.22420298;-21.14491575
3965;-125 4G;4G;38 km/h;930m;2024.05.28_18.53.03;-125;-44.22410202;-21.14489857
3966;-125 4G;4G;37 km/h;931m;2024.05.28_18.53.04;-125;-44.22400425;-21.14488222
3967;-125 4G;4G;36 km/h;932m;2024.05.28_18.53.05;-125;-44.22390736;-21.14486606
3968;-125 4G;4G;36 km/h;932m;2024.05.28_18.53.07;-125;-44.22371732;-21.1448331
3969;-125 4G;4G;37 km/h;933m;2024.05.28_18.53.08;-125;-44.22361893;-21.14481576
3970;-125 4G;4G;37 km/h;933m;2024.05.28_18.53.09;-125;-44.22361893;-21.14481576
3971;-125 4G;4G;38 km/h;933m;2024.05.28_18.53.09;-125;-44.22351638;-21.14479785
3972;-125 4G;4G;39 km/h;934m;2024.05.28_18.53.10;-125;-44.22341212;-21.1447795
3973;-125 4G;4G;40 km/h;934m;2024.05.28_18.53.11;-125;-44.22330603;-21.14476086
3974;-125 4G;4G;39 km/h;935m;2024.05.28_18.53.12;-125;-44.22320222;-21.14474253
3975;-125 4G;4G;38 km/h;935m;2024.05.28_18.53.13;-125;-44.22310196;-21.14472454
3976;-125 4G;4G;38 km/h;935m;2024.05.28_18.53.14;-125;-44.22310196;-21.14472454
3977;-125 4G;4G;37 km/h;936m;2024.05.28_18.53.14;-125;-44.22300382;-21.144707
3978;-125 4G;4G;37 km/h;936m;2024.05.28_18.53.15;-125;-44.2229063;-21.14468996
3979;-125 4G;4G;38 km/h;936m;2024.05.28_18.53.16;-125;-44.22280606;-21.1446724
3980;-125 4G;4G;39 km/h;937m;2024.05.28_18.53.17;-125;-44.22270256;-21.14465452
3981;-125 4G;4G;39 km/h;937m;2024.05.28_18.53.18;-125;-44.22259886;-21.14463637
3982;-125 4G;4G;39 km/h;937m;2024.05.28_18.53.19;-125;-44.22259886;-21.14463637
3983;-125 4G;4G;37 km/h;937m;2024.05.28_18.53.19;-125;-44.22249889;-21.14462036
3984;-125 4G;4G;36 km/h;938m;2024.05.28_18.53.20;-125;-44.22240133;-21.14460693
3985;-125 4G;4G;38 km/h;938m;2024.05.28_18.53.21;-125;-44.22229863;-21.14459384
3986;-125 4G;4G;38 km/h;938m;2024.05.28_18.53.22;-125;-44.22229863;-21.14459384
3987;-125 4G;4G;39 km/h;938m;2024.05.28_18.53.22;-125;-44.22219337;-21.14458203
3988;-125 4G;4G;41 km/h;938m;2024.05.28_18.53.23;-125;-44.22208445;-21.14457088
3989;-125 4G;4G;42 km/h;938m;2024.05.28_18.53.24;-125;-44.22197124;-21.14456065
3990;-125 4G;4G;45 km/h;938m;2024.05.28_18.53.25;-125;-44.221851;-21.14455131
3991;-125 4G;4G;46 km/h;937m;2024.05.28_18.53.26;-125;-44.22172602;-21.14454209
3992;-125 4G;4G;47 km/h;937m;2024.05.28_18.53.27;-125;-44.22159898;-21.14453425
3993;-125 4G;4G;48 km/h;937m;2024.05.28_18.53.28;-125;-44.22146803;-21.14452762
3994;-125 4G;4G;50 km/h;936m;2024.05.28_18.53.29;-125;-44.22133292;-21.14452262
